Date,Open,High,Low,Close,Volume,Change,UpDown,Comp,Amount,MarCap
2009-12-15,1659.77,1667.73,1657.85,1665.85,366145292,0.0006,1,1.08,5061338221248,878657211023880
2009-12-16,1666.16,1670.1,1652.1,1664.24,370484112,-0.001,2,-1.61,4662827016096,877792287259375
2009-12-17,1663.65,1664.65,1647.66,1647.84,376796958,-0.009899999999999999,2,-16.4,4327520352172,869476821616505
2009-12-18,1639.25,1651.02,1632.09,1647.04,264013568,-0.0005,2,-0.8,4016692824904,868722876333605
2009-12-21,1646.32,1650.89,1637.23,1644.23,288556830,-0.0017000000000000001,2,-2.81,3881212223821,867360305862780
2009-12-22,1656.18,1658.1,1647.21,1655.54,472133820,0.0069,1,11.31,3788238574725,873423123148135
2009-12-23,1661.44,1661.68,1654.87,1661.35,371780804,0.0034999999999999996,1,5.81,4028242799723,876520679924125
2009-12-24,1663.66,1687.08,1662.31,1682.34,330904949,0.0126,1,20.99,4867741197180,887590805483425
2009-12-28,1695.19,1695.33,1679.56,1685.59,389501383,0.0019,1,3.25,5826460338705,889255165423230
2009-12-29,1674.96,1683.05,1662.07,1672.48,318034825,-0.0078000000000000005,2,-13.11,4228352119745,882372886832830
2009-12-30,1670.19,1682.77,1661.11,1682.77,326529565,0.0062,1,10.29,4285641781625,887935182728775
2010-01-04,1681.71,1696.14,1681.71,1696.14,296547959,0.0079,1,13.37,4364595613797,894731590862430
2010-01-05,1701.62,1702.39,1686.45,1690.62,408854057,-0.0033,2,-5.52,6830723338336,891901043372630
2010-01-06,1697.88,1706.89,1696.1,1705.32,426040121,0.0087,1,14.7,6391016648164,899645119495585
2010-01-07,1702.92,1707.9,1683.45,1683.45,462402742,-0.0128,2,-21.87,7498405146704,888111373913575
2010-01-08,1694.06,1695.26,1668.84,1695.26,379952313,0.006999999999999999,1,11.81,6965072761490,894080129850645
2010-01-11,1700.79,1705.73,1694.12,1694.12,407679788,-0.0007000000000000001,2,-1.14,6952668904693,893092753411900
2010-01-12,1695.83,1701.16,1683.29,1698.64,383755339,0.0027,1,4.52,5330058963940,895743625395625
2010-01-13,1683.51,1687.58,1671.11,1671.41,361932578,-0.016,2,-27.23,5286074355123,881413531578735
2010-01-14,1680.68,1692.78,1677.46,1685.77,433752962,0.0086,1,14.36,6219871212252,889078614324645
2010-01-15,1694.65,1704.43,1686.12,1701.8,415903873,0.0095,1,16.03,6485923305209,897220215566915
2010-01-18,1696.14,1716.62,1688.89,1711.78,420751546,0.0059,1,9.98,6335015101551,902436363611760
2010-01-19,1719.41,1723.22,1706.73,1710.22,384378749,-0.0009,2,-1.56,5700481869166,901867203462795
2010-01-20,1723.01,1723.01,1708.58,1714.38,695737348,0.0024,1,4.16,7290025113782,904201206279080
2010-01-21,1700.53,1722.01,1695.18,1722.01,543454354,0.0045000000000000005,1,7.63,5803562919133,908475207162410
2010-01-22,1696.21,1706.09,1665.6,1684.35,615072835,-0.0219,2,-37.66,6695896776345,888759752103875
2010-01-25,1662.77,1681.83,1660.58,1670.2,585001076,-0.0084,2,-14.15,5838456647313,881526817712370
2010-01-26,1670.47,1671.66,1626.98,1637.34,576948651,-0.0197,2,-32.86,6114372716785,864178394648435
2010-01-27,1641.88,1643.64,1620.55,1625.48,446537804,-0.0072,2,-11.86,5760748918851,857724537638840
2010-01-28,1632.58,1649.46,1619.26,1642.43,479611798,0.0104,1,16.95,5472747492239,867754348847000
2010-01-29,1621.0,1626.57,1595.39,1602.43,473945246,-0.024399999999999998,2,-40.0,5729024628563,848135731614190
2010-02-01,1603.87,1611.99,1590.8,1606.44,382241240,0.0025,1,4.01,5109265157224,849915099147460
2010-02-02,1618.6,1618.6,1591.24,1595.81,434956281,-0.0066,2,-10.63,5008804043940,844598368223690
2010-02-03,1614.16,1618.86,1602.55,1615.02,438151639,0.012,1,19.21,4459113496818,854639238312685
2010-02-04,1615.48,1619.37,1607.87,1616.42,396780458,0.0009,1,1.4,4093281370822,855340684064365
2010-02-05,1567.59,1575.16,1560.99,1567.12,460773752,-0.0305,2,-49.3,4940523688585,829280667777350
2010-02-08,1565.24,1566.3,1548.78,1552.79,445719661,-0.0091,2,-14.33,4182125534894,821989534936570
2010-02-09,1550.8,1571.96,1549.11,1570.49,433885424,0.011399999999999999,1,17.7,4308484186098,831079859283935
2010-02-10,1578.83,1581.56,1565.79,1570.12,436122641,-0.0002,2,-0.37,4184074640077,830862387701630
2010-02-11,1574.95,1600.41,1574.77,1597.81,393755848,0.0176,1,27.69,4404075952107,845555099266050
2010-02-12,1595.95,1598.41,1577.89,1593.66,292260871,-0.0026,2,-4.15,4240413318460,843764303118920
2010-02-16,1589.97,1608.86,1586.87,1601.05,275272185,0.0046,1,7.39,2731491412185,847620423142710
2010-02-17,1619.04,1628.31,1618.27,1627.43,383622645,0.0165,1,26.38,4105200699265,861416894981665
2010-02-18,1630.89,1631.71,1618.81,1621.19,313983157,-0.0038,2,-6.24,3281797223311,858098194379300
2010-02-19,1611.09,1623.25,1592.92,1593.9,345772736,-0.0168,2,-27.29,3775987753696,843829205875850
2010-02-22,1617.16,1630.51,1617.16,1627.1,307159935,0.0208,1,33.2,3453092611931,861245976680315
2010-02-23,1626.75,1630.45,1616.04,1628.9,352019297,0.0011,1,1.8,3519764072011,861915057580355
2010-02-24,1616.55,1618.46,1606.24,1612.83,390678983,-0.009899999999999999,2,-16.07,3892377216210,853431583129230
2010-02-25,1620.25,1621.84,1582.22,1587.51,403209536,-0.015700000000000002,2,-25.32,4004938277204,840016820944860
2010-02-26,1593.73,1596.55,1580.7,1594.58,331755395,0.0045000000000000005,1,7.07,3201772371277,844069183739085
2010-03-02,1612.43,1620.15,1608.97,1615.12,415100944,0.0129,1,20.54,4193883633315,855012036989045
2010-03-03,1615.25,1622.63,1611.35,1622.44,403469343,0.0045000000000000005,1,7.32,3292849981222,858805024970895
2010-03-04,1625.35,1631.1,1612.47,1618.2,383043598,-0.0026,2,-4.24,3308670648427,856481257118785
2010-03-05,1624.8,1634.57,1624.74,1634.57,344079203,0.0101,1,16.37,3452620659702,865070687935150
2010-03-08,1653.54,1660.28,1649.67,1660.04,367810525,0.015600000000000001,1,25.47,4866114481618,878360420496575
2010-03-09,1657.94,1661.26,1653.98,1660.83,634705767,0.0005,1,0.79,4558556478772,878668348485910
2010-03-10,1662.0,1662.88,1653.69,1662.24,500080850,0.0008,1,1.41,3945319815313,879444363919735
2010-03-11,1670.82,1672.48,1656.48,1656.62,529002149,-0.0034000000000000002,2,-5.62,4806845535866,876471639089575
2010-03-12,1666.59,1666.86,1653.03,1662.74,369512420,0.0037,1,6.12,3777675266734,879619925582060
2010-03-15,1663.86,1667.44,1643.51,1649.5,343806094,-0.008,2,-13.24,3425406124419,872861194074000
2010-03-16,1654.52,1655.27,1642.86,1648.01,512563689,-0.0009,2,-1.49,5005136867015,872207404314155
2010-03-17,1663.3,1682.86,1659.64,1682.86,606000979,0.021099999999999997,1,34.85,5772908969470,898281849563910
2010-03-18,1679.21,1687.7,1675.1,1675.17,434503286,-0.0046,2,-7.69,4798832251140,894337232249575
2010-03-19,1682.52,1687.68,1677.62,1686.11,441810292,0.006500000000000001,1,10.94,4287876380785,900179889192665
2010-03-22,1678.51,1680.94,1664.88,1672.67,347596344,-0.008,2,-13.44,3838604624970,892991672430640
2010-03-23,1685.07,1689.46,1677.91,1681.82,414286546,0.0055000000000000005,1,9.15,4773021965051,897943271361455
2010-03-24,1693.56,1695.03,1678.07,1681.01,371518390,-0.0005,2,-0.81,4536118675980,897679346779625
2010-03-25,1680.42,1688.39,1677.05,1688.39,389685603,0.0044,1,7.38,4558932283374,901685866017510
2010-03-26,1683.96,1699.94,1680.91,1697.72,397619664,0.0055000000000000005,1,9.33,4166333772265,906670913184620
2010-03-29,1681.99,1699.81,1681.44,1691.99,339607123,-0.0034000000000000002,2,-5.73,4205866417065,903702256309440
2010-03-30,1705.51,1705.57,1693.83,1700.19,321044138,0.0048,1,8.2,4820640732008,908044975447670
2010-03-31,1702.58,1704.81,1689.92,1692.85,328321170,-0.0043,2,-7.34,4847301335978,903948739605745
2010-04-01,1695.3,1719.74,1695.3,1719.17,296992303,0.0155,1,26.32,6003364656959,918784010137155
2010-04-02,1723.29,1725.39,1715.56,1723.49,355087518,0.0025,1,4.32,6354411756790,921271107686840
2010-04-05,1728.27,1731.0,1711.16,1724.99,426893895,0.0009,1,1.5,5685853990050,922456411751340
2010-04-06,1732.98,1732.98,1719.14,1726.09,420897418,0.0006,1,1.1,4875478711923,923124072805790
2010-04-07,1725.31,1729.23,1722.19,1726.6,399748434,0.0003,1,0.51,5655321434014,923283939092220
2010-04-08,1722.13,1733.78,1719.51,1733.78,362550353,0.0042,1,7.18,4745541891019,927000980759150
2010-04-09,1735.0,1737.45,1710.11,1724.47,452531003,-0.0054,2,-9.31,6130542473035,921897109196515
2010-04-12,1730.37,1733.3,1707.92,1710.3,416640430,-0.008199999999999999,2,-14.17,5918394964296,913783751603420
2010-04-13,1714.96,1716.09,1699.58,1710.59,369616413,0.0002,1,0.29,4454842474918,914020431033375
2010-04-14,1720.42,1735.33,1720.42,1735.33,431590703,0.014499999999999999,1,24.74,5802523660680,926166823525120
2010-04-15,1745.52,1747.38,1729.59,1743.91,464868414,0.0049,1,8.58,6933972196105,930696160613265
2010-04-16,1742.24,1743.65,1723.28,1734.49,381109407,-0.0054,2,-9.42,5092817258127,925804923014090
2010-04-19,1708.39,1720.03,1700.69,1705.3,367559562,-0.0168,2,-29.19,4389100765394,910310631852355
2010-04-20,1715.83,1721.36,1710.18,1718.03,522272589,0.0075,1,12.73,4990814462385,917129863679525
2010-04-21,1730.37,1748.19,1729.77,1747.58,535040300,0.0172,1,29.55,6077582688822,932906415880015
2010-04-22,1737.29,1740.04,1727.61,1739.52,528081391,-0.0046,2,-8.06,5823183539263,928433331233835
2010-04-23,1747.92,1748.46,1732.88,1737.03,463206972,-0.0014000000000000002,2,-2.49,5536084638285,927159785999820
2010-04-26,1745.98,1757.76,1745.8,1752.2,420565721,0.0087,1,15.17,5250248716845,935243353166630
2010-04-27,1748.84,1756.15,1742.27,1749.55,432377982,-0.0015,2,-2.65,5538537965277,933803017886220
2010-04-28,1716.17,1733.91,1714.53,1733.91,399809681,-0.0089,2,-15.64,6540807964635,925675326792945
2010-04-29,1738.77,1738.77,1720.67,1728.42,446709996,-0.0032,2,-5.49,6562015720963,924728421295580
2010-04-30,1742.32,1749.69,1739.81,1741.56,412070465,0.0076,1,13.14,6702966155481,931743290900590
2010-05-03,1735.68,1740.15,1709.81,1721.21,414096471,-0.011699999999999999,2,-20.35,5509841648430,921180465891600
2010-05-04,1730.57,1734.47,1714.17,1718.75,380986230,-0.0014000000000000002,2,-2.46,5364320436602,920037895618725
2010-05-06,1679.79,1689.16,1674.11,1684.71,448574028,-0.019799999999999998,2,-34.04,6360483588225,901900762010725
2010-05-07,1632.45,1658.3,1625.83,1647.5,456385372,-0.022099999999999998,2,-37.21,7459774548407,882208816413735
2010-05-10,1661.61,1679.58,1654.41,1677.63,383503712,0.0183,1,30.13,5562983517817,898049178334615
2010-05-11,1692.4,1692.4,1661.71,1670.24,457058953,-0.0044,2,-7.39,6506292806956,893959781180665
2010-05-12,1678.79,1680.16,1657.67,1663.03,453193198,-0.0043,2,-7.21,7312863868169,913276735558550
2010-05-13,1683.76,1700.0,1682.91,1694.58,400382757,0.019,1,31.55,6029729268772,930615535675275
2010-05-14,1685.75,1699.59,1677.44,1695.63,432900330,0.0006,1,1.05,6908005111990,931471637089240
2010-05-17,1668.57,1673.01,1644.71,1651.51,402483477,-0.026000000000000002,2,-44.12,7136385516218,907791479129775
2010-05-18,1662.31,1663.15,1629.35,1643.24,493334961,-0.005,2,-8.27,6827671638396,902965958829770
2010-05-19,1621.32,1630.31,1601.54,1630.08,417502509,-0.008,2,-13.16,6758713962438,897971916566045
2010-05-20,1624.17,1640.47,1591.93,1600.18,358175577,-0.0183,2,-29.9,6560696683526,881621563954585
2010-05-24,1589.83,1612.91,1585.62,1604.93,270820356,0.003,1,4.75,4799503590064,884367221754565
2010-05-25,1585.17,1585.6,1532.68,1560.83,475232232,-0.0275,2,-44.1,6847295333983,859934328361540
2010-05-26,1575.29,1582.12,1549.65,1582.12,358160299,0.013600000000000001,1,21.29,6577114176138,871410440153025
2010-05-27,1565.59,1611.59,1565.4,1607.5,357562028,0.016,1,25.38,6215660319619,885508789749880
2010-05-28,1630.14,1630.18,1606.76,1622.78,315905074,0.0095,1,15.28,5978491855314,894077350744900
2010-05-31,1625.08,1641.25,1621.09,1641.25,299378869,0.011399999999999999,1,18.47,4431497270473,904296218993080
2010-06-01,1634.55,1643.08,1623.4,1630.4,314094804,-0.0066,2,-10.85,4900310586572,898272667120685
2010-06-03,1643.74,1663.67,1641.77,1661.84,308759704,0.019299999999999998,1,31.44,5180056863403,915532558347080
2010-06-04,1660.99,1670.94,1658.52,1664.13,286092937,0.0014000000000000002,1,2.29,5138448453916,917028169407885
2010-06-07,1628.06,1638.88,1618.57,1637.97,300882140,-0.015700000000000002,2,-26.16,4872722835783,902839216937915
2010-06-08,1635.01,1656.37,1630.43,1651.48,280287783,0.008199999999999999,1,13.51,4997057755917,910046700953705
2010-06-09,1653.12,1655.61,1638.38,1647.22,315107227,-0.0026,2,-4.26,5476070638309,907467495395000
2010-06-10,1651.92,1662.32,1643.71,1651.7,307926772,0.0027,1,4.48,5423394722520,910215283853440
2010-06-11,1674.61,1681.7,1662.75,1675.34,369418199,0.0143,1,23.64,5402053468513,923611651513630
2010-06-14,1683.29,1698.21,1681.95,1690.6,373940505,0.0091,1,15.26,4737543851369,932189643178770
2010-06-15,1687.85,1696.74,1684.52,1690.03,347778069,-0.0003,2,-0.57,4713054636719,931915271157735
2010-06-16,1707.98,1710.57,1694.92,1705.33,379960117,0.0091,1,15.3,5512488207337,940338971556660
2010-06-17,1707.29,1711.48,1701.28,1707.92,369769461,0.0015,1,2.59,5598359542231,941741376263485
2010-06-18,1710.4,1712.35,1701.92,1711.95,293741842,0.0024,1,4.03,4554903615120,943747028535435
2010-06-21,1728.37,1741.48,1723.77,1739.68,391909009,0.016200000000000003,1,27.73,5991423186539,958803394209115
2010-06-22,1727.96,1734.42,1723.96,1731.48,404657473,-0.004699999999999999,2,-8.2,5313986084290,953963694330265
2010-06-23,1722.52,1731.78,1721.41,1725.82,371812105,-0.0033,2,-5.66,5010100120565,950774180539875
2010-06-24,1724.85,1739.87,1721.72,1739.87,313774771,0.008100000000000001,1,14.05,4445509004286,958495179426360
2010-06-25,1721.53,1733.7,1719.08,1729.84,303711639,-0.0058,2,-10.03,4700316917234,953099775705010
2010-06-28,1734.53,1735.27,1726.25,1732.03,346985042,0.0013,1,2.19,4035146717055,954273682721335
2010-06-29,1735.31,1739.97,1703.47,1707.76,381278215,-0.013999999999999999,2,-24.27,4962840862162,940920503224820
2010-06-30,1678.54,1699.55,1675.47,1698.29,341734771,-0.0055000000000000005,2,-9.47,5402906889164,936499676035085
2010-07-01,1687.0,1693.9,1664.54,1686.24,327661746,-0.0070999999999999995,2,-12.05,5830574353511,929552733459530
2010-07-02,1688.95,1693.75,1667.38,1671.82,344944795,-0.0086,2,-14.42,5546653250216,921964283141695
2010-07-05,1675.43,1680.39,1664.22,1675.37,356620061,0.0021,1,3.55,4188328995119,924209361846395
2010-07-06,1664.87,1684.94,1650.3,1684.94,337490156,0.005699999999999999,1,9.57,4913934683348,929643092938225
2010-07-07,1685.77,1685.77,1668.61,1675.65,345701720,-0.0055000000000000005,2,-9.29,4631632536500,923980915960400
2010-07-08,1699.17,1702.65,1692.93,1698.64,330725142,0.0137,1,22.99,5115964578891,936618008139260
2010-07-09,1708.72,1723.14,1697.61,1723.01,471781301,0.0143,1,24.37,5582672905432,950204459897690
2010-07-12,1731.73,1734.05,1724.6,1734.05,345884324,0.0064,1,11.04,4677173441926,956636107340795
2010-07-13,1737.92,1750.48,1732.85,1735.08,412054363,0.0006,1,1.03,5669972266579,957189623202715
2010-07-14,1754.43,1764.81,1754.12,1758.01,534459395,0.0132,1,22.93,8079352456488,970078652890080
2010-07-15,1754.71,1759.19,1748.98,1751.29,392852739,-0.0038,2,-6.72,5571613078380,966531098223460
2010-07-16,1751.2,1754.28,1736.66,1738.45,376492772,-0.0073,2,-12.84,6033762296424,959402230093075
2010-07-19,1719.14,1737.9,1717.97,1731.95,282114048,-0.0037,2,-6.5,4550743795132,955706635034485
2010-07-20,1727.38,1740.82,1724.6,1736.77,308028485,0.0028000000000000004,1,4.82,4875405642490,958707034167690
2010-07-21,1752.69,1755.66,1740.11,1748.78,375929209,0.0069,1,12.01,5856047546358,965400613336735
2010-07-22,1744.7,1752.58,1732.49,1735.53,405179332,-0.0076,2,-13.25,7179373869814,957878764499530
